dark,0.1Sun
0.058435218,2.192009166
0.052113707,2.196364713
0.055526639,2.222739111
0.055242164,2.176910968
0.053333195,2.204805744
0.063253728,2.206439444
0.061539616,2.198951035
0.064822847,2.211738238
0.061565094,2.208041895
0.068225274,2.192537286
0.061321182,2.225462438
0.066043142,2.215694611
0.060140659,2.182751368
0.057963574,2.180219157
0.057896043,2.165593815
0.069869325,2.194586607
0.060416617,2.2006099
0.051827747,2.18755066
0.03181327,2.199918624
0.032332076,2.201454299
0.028940528,2.215745433
0.02947483,2.222921181
0.032038337,2.225965558
0.037242703,2.245301048
0.044878292,2.243041696
0.045544228,2.276588059
0.047301966,2.215377181
0.048867405,2.261435091
0.04993046,2.231476191
0.045086277,2.218685863
0.059735929,2.212886088
0.068655121,2.210542362
0.044277599,2.218093106
0.046877392,2.233222719
0.049115249,2.259163075
0.057240005,2.230055647
0.054853563,2.232732264
0.048639519,2.218678462
0.041951104,2.186012354
0.043718646,2.223040752
0.065454456,2.230869947
0.044123288,2.223712785
0.052594412,2.220718901
0.051225373,2.252904587
0.057481933,2.225489082
0.063133992,2.217057426
0.048021742,2.241993845
0.054036014,2.211846625
0.057551849,2.225943847
0.050392605,2.199761224
0.047072065,2.154164329
0.063921793,2.186164161
0.042114183,2.197516182
0.045136708,2.213044146
0.044666313,2.22167728
0.052524357,2.210095163
0.041702656,2.213691507
0.047018992,2.221810337
0.042853102,2.221235837
0.046207179,2.226214733
0.039394243,2.224367219
0.045855276,2.212979344
0.036603087,2.246531463
0.046441408,2.211380183
0.041004807,2.187436681
0.04915021,2.190056226
0.042879543,2.208590738
0.047245367,2.217598046
0.051777274,2.223391078
0.052067793,2.208261465
0.038810676,2.182944129
0.040147823,2.194074934
0.035694757,2.210983805
0.035513666,2.223454893
0.035285959,2.223420847
0.039767952,2.224539092
0.043809712,2.223680548
0.038372546,2.219892101
0.043970509,2.227642185
0.036482891,2.242476735
0.03625509,2.204156738
0.035284012,2.168326846
0.035194074,2.220795052
0.035607628,2.232897558
0.043978979,2.246596265
0.034142879,2.236078282
0.031664366,2.220155914
0.032803949,2.229746275
0.033531876,2.232094277
0.034550153,2.264183253
0.036284908,2.227250742
0.034581066,2.222207044
0.033240529,2.165136912
0.036814374,2.207514762
0.034270103,2.225641054
0.034776983,2.19813032
0.035124199,2.207792391
0.041265734,2.168023889
0.034472751,2.237132218
0.034654107,2.235070726
0.032852923,2.250415962
0.036706142,2.228536583
0.03667796,2.259207647
0.035294962,2.252586663
0.036276731,2.252129102
0.035035977,2.259870633
0.036541138,2.23216648
0.036859463,2.247458756
0.03428431,2.229991832
0.037032045,2.249538668
0.03451261,2.251758546
0.03513537,2.250188004
0.037249359,2.213798414
0.037391183,2.228903849
0.037852848,2.207790417
0.03842751,2.210695979
0.035746203,2.212430501
0.034599559,2.220272689
0.036539745,2.212707965
0.037878004,2.214903501
0.040547467,2.220218413
0.040304213,2.208160479
0.038737599,2.213495621
0.044511771,2.2216008
0.038570167,2.20291152
0.037542281,2.187373524
0.041055778,2.172737985
0.03611201,2.217269266
0.035735063,2.210123123
0.03601641,2.215860728
0.037789172,2.179568835
0.037771128,2.178791869
0.036434657,2.18453227
0.03738667,2.184858089
0.038373944,2.199507608
0.034271435,2.179160451
0.033431515,2.182542653
0.037027068,2.171886513
0.041308211,2.160719688
0.037159771,2.166315847
0.04137272,2.195133969
0.047855872,2.174265107
0.036751112,2.224432843
0.038087064,2.202559221
0.038420921,2.174372672
0.041338269,2.189522515
0.04119884,2.19796042
0.040512206,2.210989726
0.043743923,2.198186569
0.042639987,2.207461144
0.050144576,2.219488487
0.045696154,2.183627016
0.039221964,2.239111638
0.060891592,2.229897425
0.05897041,2.21774459
0.052932371,2.209422308
0.060211464,2.229426048
0.066029074,2.211886263
0.064124026,2.209561122
0.063763792,2.200157437
0.05856016,2.189190117
0.062568964,2.196252379
0.092828334,2.192600443
0.036884437,2.191697656
0.037675496,2.226644333
0.037757154,2.219735359
0.037428243,2.228976546
0.039360103,2.222553093
0.038221872,2.267510028
0.040217559,2.233441631
0.041368377,2.239685152
0.038658925,2.224346495
0.041120898,2.230779159
0.048752244,2.256482182
0.042520925,2.242826402
0.046126994,2.220998668
0.044838556,2.220328116
0.04400053,2.226155029
0.043260268,2.212055669
0.048975391,2.210333812
0.049964449,2.218551819
0.053364156,2.240074786
0.058353609,2.229166511
0.058537551,2.237699975
0.04631867,2.239324136
0.047064294,2.23689028
0.045329711,2.241236616
0.041793576,2.252653932
0.042406866,2.240602083
0.042618223,2.280642786
0.046122008,2.266233725
0.040476299,2.278222088
0.041541816,2.278437546
0.039159282,2.303927742
0.043833499,2.267501311
0.046708854,2.24016689
0.057934781,2.260000237
0.049988307,2.297590966
0.052283956,2.244415695
0.060027559,2.270091087
0.057916926,2.284563634
0.055709758,2.262727347
0.052775285,2.255020355
0.058682106,2.215365832
0.055835749,2.255495514
0.054014597,2.2376332
0.045848753,2.240922475
0.049562407,2.234722046
0.048389331,2.235216613
0.053409073,2.238289443
0.056093548,2.241665888
0.048974739,2.239817552
0.045732544,2.250412179
0.045366018,2.226259633
0.055163881,2.235789798
0.051507268,2.250022709
0.060780563,2.264072563
0.049180365,2.26103822
0.053027066,2.268711331
0.046496069,2.249373045
0.049049167,2.257158162
0.053178447,2.296283414
0.051349467,2.300317089
0.049456379,2.271384988
0.055272962,2.280977158
0.048786238,2.294134587
0.047570004,2.303869026
0.051957458,2.295497895
0.053098005,2.299596701
0.050479287,2.291842506
0.054116842,2.29247046
0.05273887,2.324895617
0.055964001,2.308809435
0.054315694,2.306460775
0.051739713,2.263411551
0.058980654,2.268549326
0.055207343,2.263502339
0.050937064,2.268095548
0.053335677,2.250424021
0.045227044,2.27166607
0.047400701,2.246039033
0.047312611,2.284721856
0.055579563,2.248821241
0.061466719,2.270637298
0.060606896,2.239482358
0.061541909,2.261001707
0.048881622,2.255575941
0.048661661,2.237653594
0.046429396,2.229435587
0.046110526,2.238611972
0.044120132,2.266120404
0.05934388,2.234012842
0.051998227,2.274705841
0.051249535,2.249274197
0.051319873,2.214137884
0.057273008,2.231015834
0.050086528,2.221019063
0.048877495,2.228835758
0.050383714,2.222095696
0.048637741,2.226199601
0.047209117,2.240566886
0.053383395,2.219648518
0.048677527,2.224887115
0.050313176,2.233358737
0.050605468,2.236420383
0.055647721,2.242725417
0.048921984,2.244868322
0.04660018,2.216202665
0.047293712,2.221691918
0.050546145,2.211838237
0.048431539,2.209411453
0.047919939,2.214630149
0.053415672,2.210472462
0.047315119,2.214913863
0.054379427,2.229875385
0.047828163,2.225624936
0.044277049,2.243705341
0.047695285,2.237076791
0.040799464,2.246835407
0.041920104,2.265965471
0.045264379,2.264228154
0.043239781,2.238433027
0.045434711,2.227396793
0.042113931,2.219526151
0.043975145,2.257208325
0.042397872,2.238802431
0.041592123,2.213304998
0.038011337,2.215203663
0.044458919,2.223309335
0.042061133,2.233500841
0.046092326,2.222750953
0.046356967,2.208302254
0.045721,2.222059184
0.047141498,2.225832006
0.044186939,2.18290005
0.04729531,2.210224273
0.045181074,2.20773647
0.051019341,2.235822199
0.050038934,2.237421853
0.046463915,2.201381438
0.054301847,2.21348493
0.048738973,2.249227487
0.051067059,2.246767151
0.049061122,2.233973863
0.045894338,2.231502178
0.042109915,2.250302969
0.04673755,2.209688917
0.047142742,2.223243875
0.042629471,2.22351509
0.04475614,2.234236689
0.043966207,2.229707131
0.04225695,2.219984863
0.05810557,2.236488146
0.043835277,2.249174856
0.050830913,2.245321771
0.048900053,2.236688308
0.05136612,2.22158534
0.052442851,2.225631186
0.045700657,2.232698053
0.048235093,2.23308226
0.051170527,2.222487798
0.050918083,2.212609939
0.046752918,2.223676765
0.046152153,2.231994607
0.041413309,2.233201502
0.04706083,2.240849449
0.046690033,2.22137827
0.042734772,2.229877524
0.047032972,2.248472396
0.049715752,2.221592083
0.049921419,2.22213813
0.045016628,2.243721459
0.044403651,2.247037707
0.041191963,2.234625501
0.039474408,2.217172392
0.043463257,2.230452024
0.045498706,2.217850675
0.042297181,2.230751692
0.042896564,2.207802753
0.041999927,2.18668784
0.043727625,2.257614078
0.046886243,2.234425503
0.044647548,2.233346402
0.047230883,2.231330304
0.05118186,2.230790672
0.05505388,2.252252949
0.050360251,2.233387027
0.051889367,2.237091922
0.05052333,2.232787033
0.054954153,2.259032978
0.049203555,2.249262191
0.049687838,2.259081003
0.049758103,2.228071457
0.04758107,2.2480025
0.046798163,2.231497079
0.048041196,2.222203097
0.048450582,2.23145333
0.034817649,2.251739139
0.035968606,2.253021362
0.034537959,2.287205547
0.036778337,2.26373408
0.042475672,2.248395917
0.043344801,2.240784154
0.042913106,2.215503331
0.043904366,2.220960511
0.043933498,2.221515439
0.042394731,2.249710541
0.044073098,2.224667051
0.044120163,2.2609073
0.045392046,2.242883968
0.045654846,2.288529218
0.049858046,2.229659434
0.050269786,2.232430951
0.053754222,2.180178039
0.048190392,2.233889653
0.054226041,2.233817614
0.05701841,2.240178568
0.054772576,2.218997538
0.045449174,2.232341314
0.043746544,2.222664605
0.046218286,2.209244349
0.044415637,2.202151166
0.042916876,2.21234037
0.045579641,2.220630909
0.039547431,2.209949112
0.043297623,2.222828583
0.043293902,2.217702979
0.046177502,2.23055153
0.045840936,2.243725242
0.044453337,2.242119173
0.042458767,2.244840362
0.043274551,2.22586194
0.043036049,2.220755908
0.044789693,2.210212103
0.048293825,2.211157981
0.055838514,2.188114799
0.057308894,2.220850972
0.055130128,2.236660183
0.055239774,2.240272317
0.047630617,2.253140933
0.053483219,2.244712567
0.05205737,2.258011607
0.052832876,2.257955028
0.051533923,2.292239048
0.051914002,2.305029869
0.050220989,2.280978638
0.052919224,2.282151488
0.048096088,2.293824228
0.047334141,2.317377931
0.04512944,2.299650977
0.051204665,2.271669853
0.047244925,2.236574658
0.048795361,2.237692903
0.051048602,2.228015536
0.046563184,2.251079442
0.049253138,2.227545969
0.044853621,2.21116308
0.04824658,2.171710693
0.052727367,2.224757182
0.051171791,2.210229537
0.047300974,2.178885947
0.043302172,2.21653605
0.045217068,2.185656601
0.050119268,2.222674144
0.042400884,2.16945792
0.043574245,2.232753645
0.046733448,2.216153488
0.050314224,2.22693808
0.041913592,2.243504685
0.040718173,2.262105479
0.044674829,2.226268021
0.04221105,2.211436432
0.045722033,2.226688247
0.046367056,2.209197968
0.042570264,2.217735873
0.050474872,2.217859392
0.045573695,2.200755293
0.049868618,2.218505438
0.050689523,2.179899095
0.043080767,2.219975488
0.046145672,2.17912032
0.044584303,2.207534992
0.044683536,2.187766118
0.04440268,2.183184093
0.046666282,2.225783816
0.045595446,2.208091236
0.048353672,2.208937116
0.048787261,2.214920113
0.046614417,2.181794141
0.044483014,2.243964384
0.044134868,2.221139456
0.045144443,2.223208678
0.047766625,2.24618196
0.048913252,2.240384487
0.050531851,2.276178688
0.048362368,2.251591443
0.049469229,2.166522589
0.048044038,2.244741185
0.046096094,2.238400955
0.047536467,2.234738822
0.045895222,2.23637943
0.045288711,2.2358296
0.046128058,2.262773893
0.05025377,2.220685349
0.045357445,2.254227764
0.047668898,2.252084365
0.044580119,2.25182302
0.046706506,2.281393107
0.047027365,2.307392838
0.047725461,2.245722096
0.044413113,2.270297334
0.047888838,2.2673023
0.049377022,2.247890988
0.048429082,2.229402199
0.045636703,2.230436893
0.045700559,2.244926545
0.045253822,2.243092354
0.04604503,2.185949361
0.045900526,2.236572026
0.045718456,2.233745411
0.045451327,2.248371082
0.043898511,2.24033679
0.043148463,2.234473693
0.041724331,2.245842161
0.045655581,2.231114353
0.046115558,2.225559805
0.045298774,2.246916163
0.044953712,2.224403567
0.045522508,2.220731566
0.044438956,2.228742831
0.044798312,2.221085674
0.044763017,2.207457032
0.0471232,2.218788165
0.044165521,2.218299519
0.044221899,2.208400937
0.043761506,2.212106491
0.043008184,2.223157198
0.042039058,2.208806689
0.0440417,2.218696061
0.042185903,2.211320479
0.04530559,2.228954671
0.042038634,2.207746339
0.042412623,2.265775342
0.041552463,2.231686386
0.043769632,2.229352858
0.04320205,2.235167107
0.043789636,2.230302519
0.043369652,2.223970677
0.044384942,2.247884738
0.044989141,2.263459576
0.043689175,2.272406523
0.044198776,2.26499558
0.043684097,2.244247769
0.043837991,2.248303155
0.040677721,2.244731152
0.041467505,2.231457112
0.045613055,2.246967971
0.04344755,2.228861087
0.0428306,2.228999079
0.045307713,2.213580489
0.04377948,2.247302343
0.045857445,2.220661665
0.049221205,2.211536924
0.047762688,2.232606114
0.049134055,2.209927566
0.045312976,2.238278588
0.047743321,2.224306693
0.047369225,2.223396999
0.053156346,2.229125558
0.0507168,2.241639573
0.049057792,2.222917892
0.048821523,2.238540592
0.063837655,2.192346334
0.051918808,2.222000138
0.052508373,2.237985334
0.047203874,2.237979907
0.049210992,2.21236833
0.050787071,2.161153072
0.042605104,2.180016034
0.043273569,2.211868335
0.042487712,2.164032976
0.042075936,2.179140879
0.042464007,2.186411692
0.0466765,2.174064451
0.044435122,2.21945
0.044810396,2.198628341
0.049015857,2.217196076
0.047183577,2.211349591
0.052075668,2.235733713
0.051207728,2.232166973
0.068704345,2.234978786
0.071629885,2.204197362
0.046599969,2.209830692
0.046941063,2.178428551
0.058016488,2.224516395
0.062928937,2.246953004
0.054163321,2.219280265
0.055035834,2.21013661
0.057114457,2.251433221
0.059832552,2.245938541
0.057941946,2.242968835
0.055293068,2.255884491
0.051607909,2.244237736
0.052122737,2.267746045
0.053765756,2.250872865
0.051345875,2.251732395
0.051039196,2.241049283
0.054954138,2.249184067
0.052373994,2.2606925
0.05450167,2.229217662
0.050636183,2.252266436
0.053723235,2.263589016
0.061404755,2.28675769
0.051638763,2.277845282
0.054344584,2.245657787
0.062552276,2.263327012
0.060495985,2.257130859
0.061311299,2.248618941
0.071409606,2.2670625
0.063445179,2.239804559
0.060679289,2.249163837
0.055085315,2.279179479
0.061126124,2.267913313
0.056602384,2.296787849
0.057443015,2.276045301
0.058066009,2.241125104
0.05421498,2.254495196
0.060163238,2.254516742
0.057010248,2.26101322
0.057462145,2.250747702
0.062997969,2.234502147
0.060279643,2.235383058
0.062348156,2.260033461
0.06051142,2.261767818
0.067388651,2.275940204
0.067358964,2.298574673
0.065486466,2.247957106
0.049231767,2.242969493
0.050147778,2.239827914
0.050343767,2.246625869
0.050189616,2.237466425
0.049360204,2.253720204
0.051684666,2.243863892
0.050052765,2.233975014
0.0482725,2.250418922
0.049144777,2.254828745
0.04744096,2.252751464
0.043960034,2.2644395
0.044432614,2.241304379
0.04166152,2.248883247
0.047025227,2.227100743
0.048391578,2.251274999
0.045738696,2.238243555
0.045259615,2.230547911
0.043877202,2.254691575
0.047238218,2.274592685
0.047049774,2.248250524
0.04844261,2.261287724
0.048759476,2.251506246
0.046204465,2.242711436
0.04934239,2.21909951
0.047746344,2.219627301
0.049343747,2.212656485
0.051335199,2.217008249
0.052427627,2.216406446
0.05173778,2.182484759
0.049871065,2.227187584
0.048929314,2.212835924
0.05087587,2.214120121
0.047974142,2.209269514
0.04549594,2.174584512
0.049152677,2.21684608
0.04927785,2.247347901
0.054709465,2.234294418
0.05245826,2.258977222
0.05118186,2.216858251
0.054350623,2.224238766
0.046126403,2.249100021
0.04499775,2.232247565
0.042428124,2.226686932
0.043351036,2.23747876
0.041129382,2.256583496
0.044256115,2.251296545
0.04732637,2.239917058
0.04864893,2.255908668
0.043583368,2.228064713
0.043773281,2.239726599
0.042511982,2.225830526
0.045588872,2.224347647
0.043846852,2.239467556
0.045786069,2.233554459
0.046953142,2.219448684
0.046801956,2.22184685
0.05312429,2.239404892
0.046580232,2.228047444
0.049494336,2.238554078
0.04969876,2.233445414
0.050184081,2.229469304
0.046937039,2.240651589
0.04826753,2.211374426
0.047999389,2.19852604
0.049290489,2.16916993
0.046661533,2.172519237
0.04701543,2.247293132
0.045971306,2.217118939
0.047212863,2.234906912
0.044890812,2.215018303
0.048310878,2.223738114
0.063145356,2.21670414
0.046674105,2.210707492
0.04800275,2.22926799
0.045723981,2.217963831
0.048396286,2.218823033
0.046179733,2.229106808
0.048444255,2.227197782
0.053407037,2.233400184
0.065225398,2.208364589
0.063312475,2.215716157
0.061588629,2.216460393
0.064656412,2.235802133
0.061676488,2.244711909
0.04560166,2.232788184
0.058426033,2.229069637
0.058567192,2.227430016
0.057194138,2.238697662
0.068396669,2.243953693
0.066312943,2.24318232
0.055324148,2.217173379
0.066674987,2.286143387
0.046613548,2.264987521
0.067146184,2.244150237
0.066179104,2.227236104
0.061089801,2.260284609
0.071467803,2.265141302
0.037283515,2.224788432
0.038119601,2.184667795
0.039330593,2.189029592
0.040151752,2.192104396
0.042782836,2.228556485
0.045530485,2.232156612
0.045360189,2.254866573
0.0460579,2.230812218
0.040229491,2.227838893
0.043206604,2.209352407
0.042332934,2.227995471
0.041961885,2.218987998
0.041164216,2.210956174
0.040572153,2.207945185
0.042908118,2.213047928
0.043176521,2.210886109
0.040877547,2.222733519
0.04022006,2.224718531
0.040504375,2.225167704
0.039568648,2.218430109
0.048197321,2.206858354
0.036534037,2.21608145
0.037798215,2.235605096
0.037721291,2.239937781
0.040221034,2.221111989
0.046440729,2.207797489
0.042462525,2.229464041
0.046643934,2.229284438
0.042463696,2.217784557
0.041657339,2.225266552
0.046615249,2.218497378
0.046437059,2.223758508
0.046595055,2.233517946
0.044288392,2.243443501
0.047638573,2.233395744
0.046291054,2.227699092
0.042828693,2.224181037
0.045351087,2.223471175
0.043636312,2.224021828
0.048951461,2.263089679
0.054245788,2.239455714
0.050154013,2.260663059
0.046856273,2.239729559
0.043825039,2.25604962
0.045444697,2.253477279
0.047453851,2.228916349
0.045744237,2.238705557
0.043393248,2.231894937
0.040578352,2.226519828
0.040346158,2.22466442
0.04504595,2.221762312
0.049011488,2.219656906
0.048006687,2.228897435
0.052229351,2.232877986
0.051151176,2.247466157
0.047427715,2.242054864
0.045231454,2.25952738
0.044489927,2.24446076
0.045269355,2.227502713
0.037987083,2.253026954
0.04425835,2.250329614
0.041574317,2.250320568
0.040758556,2.280206771
0.04174894,2.246692316
0.044445494,2.226569499
0.044751864,2.217898371
0.045102009,2.219423027
0.045042758,2.238876772
0.046353395,2.215406785
0.045975746,2.211347453
0.042562817,2.233900015
0.044467543,2.232121415
0.048863227,2.218739481
0.048644777,2.179520151
0.053045333,2.233867449
0.047044773,2.24775645
0.056579152,2.233179792
0.048693348,2.241939569
0.042528966,2.275754844
0.040811473,2.274717848
0.042064649,2.276063886
0.041694263,2.253105572
0.043562557,2.266495729
0.043577555,2.257509309
0.041610226,2.224805372
0.041464707,2.245699563
0.039373664,2.238424639
0.040657352,2.281263175
0.038444032,2.237058699
0.038917236,2.245816503
0.040437522,2.226631998
0.042595552,2.222815426
0.041792653,2.22812014
0.040544776,2.183184258
0.039340042,2.227875735
0.040171797,2.225158494
0.039599253,2.235392598
0.037544144,2.198478672
0.037335208,2.191426113
0.038653109,2.206021192
0.040350967,2.209560136
0.042576136,2.216039838
0.039994396,2.222415759
0.038947142,2.235118094
0.037829601,2.238400955
0.03963345,2.233937185
0.037166257,2.202488005
0.037913027,2.21410499
0.039293964,2.223932684
0.038610177,2.217033742
0.039213422,2.212766517
0.039721555,2.232078488
0.038638685,2.208557514
0.036505535,2.224567052
0.03776694,2.208353734
0.031892026,2.219031254
0.033826751,2.217347226
0.03225572,2.19849002
0.031519297,2.226464894
0.034480545,2.210280687
0.03336587,2.206634673
0.032215743,2.216078818
0.037195071,2.228159449
0.037212027,2.23575493
0.034411922,2.21182952
0.035844889,2.208899287
0.0343463,2.217473705
0.041507575,2.181817989
0.038815227,2.229844136
0.036242233,2.222031717
0.035076199,2.256132514
0.040057826,2.233456269
0.03950731,2.226889726
0.040792561,2.221225969
0.039969145,2.22570454
0.041060984,2.218335374
0.043322572,2.240010478
0.042456503,2.22736324
0.041540089,2.243725735
0.037197378,2.234720565
0.039380227,2.2274662
0.042043417,2.212905989
0.041469576,2.215913195
0.045759594,2.229392167
0.041634645,2.215283925
0.043579919,2.222543225
0.045592686,2.235756739
0.041652557,2.222551119
0.043188532,2.225866545
0.043308926,2.225239907
0.041412325,2.223675614
0.041001762,2.22177991
0.039393143,2.209972302
0.041338616,2.185158908
0.037680515,2.220606403
0.046807563,2.214778174
0.039802887,2.222533356
0.042358954,2.250861023
0.043713008,2.241103065
0.042699657,2.250741452
0.042947167,2.256306526
0.066527219,2.216328486
0.062297745,2.234880597
0.062700192,2.222191912
0.068602752,2.246412878
0.062474861,2.247845758
0.061615669,2.239761631
0.059643923,2.254521182
0.055978639,2.233111372
0.05279956,2.263997893
0.050165043,2.228495959
0.046255128,2.222039611
0.045996295,2.238199148
0.046059848,2.215760565
0.055568024,2.215023895
0.056952863,2.220147855
0.052249766,2.224194852
0.051759917,2.224909812
0.047802017,2.217263674
0.051639493,2.230666002
0.052413863,2.236723999
0.046568503,2.226083155
0.047320341,2.213064376
0.046541396,2.18831677
0.045572435,2.227851064
0.049906056,2.248301839
0.047913627,2.229128025
0.053442198,2.229556803
0.044786223,2.252238311
0.044151896,2.237730567
0.046299931,2.249785705
0.046895576,2.23043607
0.044747536,2.230676693
0.045572697,2.253277281
0.046474934,2.259125082
0.042477579,2.219269245
0.051701658,2.20623221
0.05045034,2.208217715
0.051577806,2.233396566
0.052370926,2.224932509
0.055174906,2.21357391
0.057712554,2.216606444
0.051582627,2.185602983
0.050598288,2.176766726
0.053121622,2.23747251
0.046429283,2.223639266
0.046400295,2.239402918
0.046300003,2.214958928
0.045988107,2.213378682
0.051511015,2.175831703
0.061295422,2.23870161
0.054367076,2.182307458
0.054334577,2.254302764
0.053630493,2.237192086
0.045658506,2.232693119
0.047773656,2.265565805
0.048554425,2.244134448
0.047829998,2.218263335
0.045985352,2.197701048
0.052531353,2.197696278
0.056882279,2.17796622
0.056730204,2.195557485
0.052028808,2.182424891
0.057377329,2.176287783
0.052905691,2.193578065
0.05813978,2.201584067
0.039343386,2.199143467
0.047260519,2.175086974
0.04437215,2.158076624
0.053869913,2.185987025
0.056012705,2.141043906
0.055795515,2.181237568
0.035545226,2.184929799
0.0399675,2.16938325
0.037584445,2.193923456
0.03892206,2.194817525
0.05115132,2.225596153
0.05664509,2.207690254
0.033443185,2.225464576
0.031806203,2.200570426
0.032541917,2.198588045
0.03238315,2.194679698
0.035973373,2.179681827
0.035362868,2.184044775
0.035153159,2.198418146
0.03509068,2.208881195
0.033287669,2.172462659
0.035165908,2.197471939
0.036576897,2.170928464
0.036846811,2.213824894
0.038589857,2.2360444
0.034819723,2.210454863
0.038401547,2.229625881
0.039479227,2.238008525
0.037314382,2.244844145
0.036493806,2.227301892
0.036185287,2.186865799
0.037841947,2.187633389
0.036563763,2.151637381
0.039069953,2.195252554
0.036245253,2.179429363
0.037006794,2.210028552
0.036524184,2.219639472
0.038577565,2.215851518
0.035731478,2.196495304
0.036888654,2.189517087
0.03587636,2.201376668
0.035267284,2.201991958
0.034536779,2.200602334
0.033683211,2.192444524
0.033495957,2.200895094
0.036803779,2.212409777
0.029755546,2.224053077
0.03027144,2.221838956
0.0292628,2.222026618
0.031762361,2.220804591
0.035216478,2.224150774
0.032807156,2.193138431
0.034065796,2.202453137
0.033358957,2.199997241
0.032789632,2.19011889
0.034789239,2.199703166
0.035415941,2.206307373
0.03813934,2.192480543
0.034555303,2.190512307
0.033545078,2.186051991
0.036250626,2.19285669
0.034542191,2.193179878
0.036254568,2.178499109
0.035772365,2.149381484
0.034528425,2.213299899
0.038135012,2.190452439
0.034617846,2.191082367
0.036645752,2.167446428
0.040748477,2.210266872
0.039439607,2.217076998
0.040400963,2.213206808
0.039895996,2.17539174
0.051985619,2.224014097
0.036175126,2.216991473
0.034108322,2.25226216
0.035079663,2.269509678
0.034553838,2.252687155
0.0346946,2.233665478
0.032588848,2.243068012
0.034807061,2.225934637
0.035023539,2.230288046
0.039375108,2.241785459
0.037709629,2.237607871
0.037208115,2.235137831
0.034088791,2.211426564
0.036303329,2.251207565
0.036810283,2.230849388
0.035237127,2.230729817
0.035530719,2.241811775
0.035782459,2.209833981
0.035451333,2.214379822
0.036132623,2.226932488
0.039006197,2.208826591
0.036247003,2.228138068
0.035906659,2.223252099
0.037561113,2.208370016
0.03994259,2.223009503
0.039849024,2.186888989
0.038204317,2.154888005
0.037739804,2.208750276
0.03619394,2.223268053
0.036893267,2.228471124
0.037554085,2.212613722
0.034937353,2.224112123
0.035988687,2.225002574
0.036014465,2.244062903
0.035066816,2.242048779
0.035240159,2.240877574
0.035929322,2.236096702
0.037507824,2.255608835
0.033149402,2.22994726
0.032914286,2.21021605
0.031573272,2.204773672
0.033661573,2.20985158
0.032459395,2.193297311
0.031905796,2.20809469
0.033068204,2.192918039
0.031988194,2.191245359
0.031482113,2.206930722
0.033617013,2.197322434
0.031598667,2.196374746
0.031971453,2.189180906
0.03419246,2.188358711
0.034994168,2.199319123
0.034892409,2.223224632
0.037529182,2.190864606
0.032996602,2.182831137
0.032702082,2.156917261
0.0334856,2.194535785
0.033840269,2.183483761
0.036363444,2.172257233
0.037206314,2.162286613
0.039516253,2.205859187
0.03952957,2.21092476
0.041188892,2.210229043
0.0485248,2.211815869
0.038692146,2.218995071
0.040567132,2.213385425
0.03830262,2.173475148
0.040247704,2.236964128
0.039666478,2.214656464
0.039640473,2.217859556
0.039425442,2.213096448
0.039265953,2.208998957
0.044521567,2.196143498
0.03855887,2.217651992
0.043092522,2.213803677
0.041092275,2.213111415
0.039175185,2.229992325
0.03864697,2.208952083
0.037550366,2.215258596
0.038631541,2.229335753
0.039479322,2.228102049
0.039076036,2.242821139
0.040222193,2.215429318
0.040426048,2.210291542
0.043338854,2.190061489
0.041889584,2.195894981
0.039388628,2.148154852
0.039047675,2.200083754
0.038947175,2.211353538
0.043418562,2.17212582
0.044673221,2.202052812
0.040285905,2.174175799
0.039111922,2.208298964
0.046548314,2.208621494
0.046341542,2.168693454
0.039738493,2.208530377
0.038608026,2.223011147
0.03701117,2.213451214
0.039819347,2.223474958
0.039027378,2.21354891
0.039261342,2.164410768
0.040720049,2.220420878
0.039554131,2.223553411
0.041469055,2.217381436
0.037570902,2.213592495
0.040901598,2.221940106
0.038654505,2.221264784
0.040112431,2.22498037
0.037660192,2.208312945
0.038754815,2.219218588
0.038580092,2.23070564
0.038122176,2.225634804
0.03623175,2.221294224
0.039651519,2.237272184
0.037678724,2.234523363
0.037079349,2.228143824
0.039949066,2.178420656
0.038792217,2.169115489
0.039919729,2.209076917
0.039606705,2.180084948
0.040102264,2.177096657
0.037898044,2.231176359
0.038537776,2.21936135
0.041888903,2.213480819
0.040324785,2.211881658
0.040697221,2.223778574
0.041120904,2.226316705
0.041546226,2.237843559
0.03928573,2.288697308
0.041509798,2.214445776
0.043901061,2.170170742
0.042854192,2.214561235
0.042941074,2.224202089
0.043949703,2.214543143
0.042629808,2.193568854
0.04194873,2.194130526
0.04049553,2.216324868
0.040660919,2.204491603
0.042058371,2.218267282
0.039367658,2.227453371
0.039380682,2.216765324
0.038227212,2.209118857
0.039749467,2.20689092
0.040228039,2.215524054
0.039677377,2.246776361
0.03940496,2.246079987
0.039363413,2.222644046
0.036450282,2.24353577
0.040178443,2.255765906
0.038418202,2.250213826
0.039253106,2.24060455
0.039853223,2.246019132
0.038025834,2.252371698
0.038107253,2.255554231
0.038171561,2.264135721
0.038154112,2.298638159
0.039694538,2.27653773
0.038724989,2.309204332
0.037935613,2.303421333
0.036253705,2.306602056
0.036835607,2.313473367
0.037895528,2.297855272
0.038498328,2.304797799
0.038686888,2.291502707
0.037802741,2.295291647
0.037545126,2.306009957
0.03761248,2.304008827
0.036751723,2.297761194
0.037243965,2.305161775
0.035808754,2.322012423
0.037081048,2.321002072
0.03799681,2.335984317
0.039707807,2.360626989
0.040280621,2.325925047
